2455197.500000000, A.D. 2010-Jan-01 00:00:00.0000,  2.489944192376643E-03,  7.149811638203826E+03,  7.407829350727523E+01,  1.457050699552576E+02,  1.782138307284709E+02,  2.455197503009271E+06,  5.961088092476125E-02,  3.445011108278041E+02,  3.444246366298361E+02,  7.167658708377689E+03,  7.185505778551551E+03,  6.039165910907764E+03,
2455197.541666667, A.D. 2010-Jan-01 01:00:00.0000,  2.020814541937000E-03,  7.153146091310812E+03,  7.407835658496113E+01,  1.456406912937685E+02,  1.777190843572697E+02,  2.455197572776190E+06,  5.961123228441351E-02,  1.997731840798060E+02,  1.996950309188633E+02,  7.167630543344033E+03,  7.182114995377254E+03,  6.039130314944501E+03,
2455197.583333333, A.D. 2010-Jan-01 02:00:00.0000,  1.500200265301592E-03,  7.147731063210737E+03,  7.406792692488230E+01,  1.455687643324051E+02,  1.750056994244373E+02,  2.455197572243324E+06,  5.972569121234446E-02,  5.722777500356933E+01,  5.737246889212629E+01,  7.158470202107092E+03,  7.169209341003446E+03,  6.027556863596299E+03,
2455197.625000000, A.D. 2010-Jan-01 03:00:00.0000,  2.932786234476516E-03,  7.131215435639794E+03,  7.406077512965160E+01,  1.454841841479933E+02,  2.154450023724874E+02,  2.455197649874752E+06,  5.980435836820280E-02,  2.314697557945629E+02,  2.312074531265658E+02,  7.152191283783218E+03,  7.173167131926642E+03,  6.019628164615630E+03,
2455197.666666667, A.D. 2010-Jan-01 04:00:00.0000,  3.080612743553014E-03,  7.134823467044869E+03,  7.406620319776096E+01,  1.453979397005590E+02,  1.727371261416509E+02,  2.455197641705479E+06,  5.974571069109769E-02,  1.288503871875858E+02,  1.291246447825803E+02,  7.156871015097943E+03,  7.178918563151017E+03,  6.025537161342048E+03,
2455197.708333333, A.D. 2010-Jan-01 05:00:00.0000,  2.304044152941656E-03,  7.149883875703960E+03,  7.407717522237529E+01,  1.453235870568948E+02,  1.769862516451512E+02,  2.455197712345334E+06,  5.962664204003522E-02,  3.393312096030851E+02,  3.392377665721489E+02,  7.166395567508946E+03,  7.182907259313933E+03,  6.037569577677787E+03,
2455197.750000000, A.D. 2010-Jan-01 06:00:00.0000,  1.878119516281691E-03,  7.155062177317755E+03,  7.407970310374559E+01,  1.452589364706265E+02,  1.795904997337638E+02,  2.455197782721395E+06,  5.960006904843558E-02,  1.915029434773953E+02,  1.914601238647189E+02,  7.168525525009238E+03,  7.181988872700721E+03,  6.040261458546909E+03,
2455197.791666667, A.D. 2010-Jan-01 07:00:00.0000,  1.615479683651061E-03,  7.148789312883961E+03,  7.407039970818683E+01,  1.451893150090491E+02,  1.837636783877644E+02,  2.455197783508492E+06,  5.970208909545276E-02,  4.208198911289033E+01,  4.220624164307349E+01,  7.160356723698792E+03,  7.171924134513622E+03,  6.029939746738604E+03,
2455197.833333333, A.D. 2010-Jan-01 08:00:00.0000,  3.083287625255683E-03,  7.130573706997187E+03,  7.406158493745627E+01,  1.451066064277683E+02,  2.111716841101900E+02,  2.455197858617890E+06,  5.979888986151367E-02,  2.293642006440543E+02,  2.290967519147390E+02,  7.152627314283383E+03,  7.174680921569579E+03,  6.020178649364770E+03,
2455197.875000000, A.D. 2010-Jan-01 09:00:00.0000,  3.103939176919190E-03,  7.133070498248628E+03,  7.406469503175249E+01,  1.450193820525043E+02,  1.673634727381126E+02,  2.455197850242707E+06,  5.976563831469740E-02,  1.278405001773366E+02,  1.281207243047367E+02,  7.155280052324868E+03,  7.177489606401108E+03,  6.023528069831889E+03,
2455197.916666667, A.D. 2010-Jan-01 10:00:00.0000,  2.092584092973217E-03,  7.149852602950373E+03,  7.407572751234169E+01,  1.449424791711767E+02,  1.773935502970631E+02,  2.455197921997458E+06,  5.964599102781180E-02,  3.325282263975037E+02,  3.324173501274173E+02,  7.164845644975658E+03,  7.179838687000943E+03,  6.035611007488145E+03,
2455197.958333333, A.D. 2010-Jan-01 11:00:00.0000,  1.800808112722962E-03,  7.156123449070388E+03,  7.408060390128469E+01,  1.448769953357201E+02,  1.829706210748184E+02,  2.455197992957608E+06,  5.959373451822771E-02,  1.817231182671777E+02,  1.817169271232189E+02,  7.169033502762546E+03,  7.181943556454704E+03,  6.040903509577642E+03,
2455198.000000000, A.D. 2010-Jan-01 12:00:00.0000,  1.813172906578470E-03,  7.149273332261106E+03,  7.407288782892255E+01,  1.448093607979631E+02,  1.894525032887614E+02,  2.455197994181193E+06,  5.967829626503245E-02,  3.000296107234072E+01,  3.010706177784767E+01,  7.162259747585304E+03,  7.175246162909503E+03,  6.032343792142342E+03,
2455198.041666667, A.D. 2010-Jan-01 13:00:00.0000,  3.180605904447634E-03,  7.130705843924020E+03,  7.406284795745631E+01,  1.447288607033724E+02,  2.064022699415137E+02,  2.455198067267348E+06,  5.978847186818052E-02,  2.277539446851016E+02,  2.274848603978538E+02,  7.153458175233386E+03,  7.176210506542752E+03,  6.021227650603198E+03,
2455198.083333333, A.D. 2010-Jan-01 14:00:00.0000,  3.073791014438276E-03,  7.131957403197555E+03,  7.406348881705394E+01,  1.446412099256854E+02,  1.621479062337875E+02,  2.455198058808724E+06,  5.978234223357180E-02,  1.266743737812114E+02,  1.269562297293395E+02,  7.153947141639293E+03,  7.175936880081030E+03,  6.021845022288802E+03,
