2455562.500000000, A.D. 2011-Jan-01 00:00:00.0000,  2.521348778824169E-03,  7.144696952462375E+03,  7.401743618594772E+01,  2.000368599044697E+02,  1.464120912764486E+02,  2.455562500756179E+06,  5.967208489233639E-02,  3.561013934186362E+02,  3.560816871354764E+02,  7.162756760473410E+03,  7.180816568484446E+03,  6.032971709460655E+03,
2455562.541666667, A.D. 2011-Jan-01 01:00:00.0000,  2.354984019206899E-03,  7.152139445166723E+03,  7.402471019154969E+01,  1.999696718213548E+02,  1.500069436508140E+02,  2.455562571328493E+06,  5.959387322928886E-02,  2.072739030509225E+02,  2.071505633712603E+02,  7.169022378300960E+03,  7.185905311435196E+03,  6.040889448733956E+03,
2455562.583333333, A.D. 2011-Jan-01 02:00:00.0000,  2.477332048048238E-03,  7.146488440003163E+03,  7.401927707177933E+01,  1.999038711842158E+02,  1.567289754959186E+02,  2.455562572598933E+06,  5.965359670078775E-02,  5.532585941215638E+01,  5.555973502600366E+01,  7.164236633013928E+03,  7.181984826024694E+03,  6.034841483334165E+03,
2455562.625000000, A.D. 2011-Jan-01 03:00:00.0000,  3.271690033078343E-03,  7.131390462477414E+03,  7.400852781131184E+01,  1.998261786493217E+02,  1.748770283023518E+02,  2.455562645933139E+06,  5.977166910279894E-02,  2.518955722230633E+02,  2.515396798135514E+02,  7.154798746224117E+03,  7.178207029970820E+03,  6.022920313315162E+03,
2455562.666666667, A.D. 2011-Jan-01 04:00:00.0000,  3.941640449638475E-03,  7.124573236922591E+03,  7.400627765615181E+01,  1.997387159907107E+02,  1.387253728053796E+02,  2.455562639042837E+06,  5.979713976289475E-02,  1.427177684574600E+02,  1.429902994955237E+02,  7.152766872152701E+03,  7.180960507382811E+03,  6.020354843516893E+03,
2455562.708333333, A.D. 2011-Jan-01 05:00:00.0000,  2.273246286488049E-03,  7.144587434082393E+03,  7.401568494091796E+01,  1.996566123791287E+02,  1.474605458234747E+02,  2.455562710528257E+06,  5.969572217449026E-02,  3.486792174608975E+02,  3.486279389966696E+02,  7.160865845774339E+03,  7.177144257466284E+03,  6.030582877408234E+03,
2455562.750000000, A.D. 2011-Jan-01 06:00:00.0000,  2.361419771450723E-03,  7.151693566319323E+03,  7.402467726168869E+01,  1.995875612958314E+02,  1.531720109959942E+02,  2.455562781513502E+06,  5.959886975947119E-02,  1.977261907965130E+02,  1.976440330438715E+02,  7.168621691315246E+03,  7.185549816311169E+03,  6.040383004793314E+03,
2455562.791666667, A.D. 2011-Jan-01 07:00:00.0000,  2.662341195134418E-03,  7.146775116198743E+03,  7.402156208065924E+01,  1.995227555639393E+02,  1.595020855237330E+02,  2.455562782704727E+06,  5.963341340280938E-02,  4.617484413993209E+01,  4.639545513545222E+01,  7.165853062003996E+03,  7.184931007809248E+03,  6.036884012798102E+03,
2455562.833333333, A.D. 2011-Jan-01 08:00:00.0000,  3.364974391452883E-03,  7.132241980325431E+03,  7.401073335262835E+01,  1.994475905051590E+02,  1.701022903863945E+02,  2.455562854581367E+06,  5.975257582270675E-02,  2.503044251488566E+02,  2.499419026296987E+02,  7.156322823363016E+03,  7.180403666400602E+03,  6.024844871427205E+03,
2455562.875000000, A.D. 2011-Jan-01 09:00:00.0000,  3.862171923932255E-03,  7.124586971882180E+03,  7.400612442033371E+01,  1.993609321775754E+02,  1.349817944158801E+02,  2.455562847886158E+06,  5.980412316029921E-02,  1.400992913245124E+02,  1.403821345144931E+02,  7.152210036679911E+03,  7.179833101477642E+03,  6.019651839640798E+03,
2455562.916666667, A.D. 2011-Jan-01 10:00:00.0000,  2.046024359630898E-03,  7.144313637571480E+03,  7.401400893973674E+01,  1.992768413873946E+02,  1.507342405285821E+02,  2.455562920730025E+06,  5.971954880486694E-02,  3.390340099794878E+02,  3.389499172220770E+02,  7.158961046261781E+03,  7.173608454952082E+03,  6.028176823242529E+03,
2455562.958333333, A.D. 2011-Jan-01 11:00:00.0000,  2.447069012247722E-03,  7.150288899090058E+03,  7.402428467498437E+01,  1.992055792034693E+02,  1.561771217806557E+02,  2.455562991664298E+06,  5.960875571325405E-02,  1.883389805900125E+02,  1.882984351293026E+02,  7.167829071496003E+03,  7.185369243901948E+03,  6.039381223318402E+03,
2455563.000000000, A.D. 2011-Jan-01 12:00:00.0000,  2.861490915717906E-03,  7.146701676853505E+03,  7.402362976935954E+01,  1.991412175167974E+02,  1.604617378081556E+02,  2.455562992460445E+06,  5.961647168908119E-02,  3.883521596284175E+01,  3.904141207373839E+01,  7.167210584833043E+03,  7.187719492812581E+03,  6.038599564857079E+03,
2455563.041666667, A.D. 2011-Jan-01 13:00:00.0000,  3.406499083856926E-03,  7.133671567661170E+03,  7.401324404911747E+01,  1.990685455760787E+02,  1.651403113411648E+02,  2.455563063194886E+06,  5.973088188823373E-02,  2.488982783038404E+02,  2.485346583972306E+02,  7.158055477086062E+03,  7.182439386510953E+03,  6.027033062622765E+03,
2455563.083333333, A.D. 2011-Jan-01 14:00:00.0000,  3.722866927481259E-03,  7.125439010480432E+03,  7.400648946401297E+01,  1.989832259863966E+02,  1.316874847276245E+02,  2.455563056813946E+06,  5.980593984381494E-02,  1.370318575536638E+02,  1.373216426101985E+02,  7.152065197467274E+03,  7.178691384454115E+03,  6.019468984855870E+03,
