2455562.500000000, A.D. 2011-Jan-01 00:00:00.0000,  1.155153631758001E-02,  2.625098755268991E+04,  5.085144282393131E+01,  1.810418356129671E+02,  5.184026041993011E+01,  2.455562483405380E+06,  8.358033237379141E-03,  1.198354094541502E+01,  1.226231776963956E+01,  2.655777060433990E+04,  2.686455365598990E+04,  4.307233409769096E+04,
2455562.541666667, A.D. 2011-Jan-01 01:00:00.0000,  1.154869454476880E-02,  2.625051591560202E+04,  5.085088987510645E+01,  1.810383744517537E+02,  5.165679039735646E+01,  2.455562483154301E+06,  8.358294533538866E-03,  4.225509363734182E+01,  4.315454922512176E+01,  2.655721710389400E+04,  2.686391829218598E+04,  4.307098757473165E+04,
2455562.583333333, A.D. 2011-Jan-01 02:00:00.0000,  1.158861797546080E-02,  2.625044097051712E+04,  5.085168057593885E+01,  1.810352113958427E+02,  5.174059022811522E+01,  2.455562483266853E+06,  8.357823945158188E-03,  7.225960575075648E+01,  7.352991736995826E+01,  2.655821396628291E+04,  2.686598696204871E+04,  4.307341269237352E+04,
2455562.625000000, A.D. 2011-Jan-01 03:00:00.0000,  1.157800405877835E-02,  2.625217880014002E+04,  5.085291238275427E+01,  1.810336778537325E+02,  5.200586804625539E+01,  2.455562483620464E+06,  8.357128668801476E-03,  1.020839302272439E+02,  1.033772448071962E+02,  2.655968696360451E+04,  2.686719512706901E+04,  4.307699621090420E+04,
2455562.666666667, A.D. 2011-Jan-01 04:00:00.0000,  1.153266658670851E-02,  2.625385440112993E+04,  5.085328431564291E+01,  1.810334186659567E+02,  5.198678517939616E+01,  2.455562483582232E+06,  8.356903560900639E-03,  1.321936384414029E+02,  1.331633057234755E+02,  2.656016391606220E+04,  2.686647343099447E+04,  4.307815656558829E+04,
2455562.708333333, A.D. 2011-Jan-01 05:00:00.0000,  1.154267675484945E-02,  2.625266433604800E+04,  5.085239159461985E+01,  1.810328562936572E+02,  5.175095556445550E+01,  2.455562483259828E+06,  8.357344856845849E-03,  1.625198602478796E+02,  1.629117650938611E+02,  2.655922893045023E+04,  2.686579352485246E+04,  4.307588189388991E+04,
2455562.750000000, A.D. 2011-Jan-01 06:00:00.0000,  1.159476529240844E-02,  2.624987093735172E+04,  5.085105145645263E+01,  1.810307567182982E+02,  5.174451312040355E+01,  2.455562981791910E+06,  8.358018216797512E-03,  1.926154651411078E+02,  1.923293269327159E+02,  2.655780242313007E+04,  2.686573390890842E+04,  4.307241150497741E+04,
2455562.791666667, A.D. 2011-Jan-01 07:00:00.0000,  1.159891679887269E-02,  2.624920333534601E+04,  5.085049583686116E+01,  1.810273639939023E+02,  5.192678777291628E+01,  2.455562982039283E+06,  8.358284415852801E-03,  2.225213162246936E+02,  2.216325364889910E+02,  2.655723853552740E+04,  2.686527373570880E+04,  4.307103971207338E+04,
2455562.833333333, A.D. 2011-Jan-01 08:00:00.0000,  1.155982500393013E-02,  2.625109460182011E+04,  5.085121660198678E+01,  1.810241670584196E+02,  5.186814771474520E+01,  2.455562981967455E+06,  8.357876983470632E-03,  2.526682431700407E+02,  2.514092519595431E+02,  2.655810160885507E+04,  2.686510861589003E+04,  4.307313935249009E+04,
2455562.875000000, A.D. 2011-Jan-01 09:00:00.0000,  1.156657248106993E-02,  2.625238861893974E+04,  5.085246698088023E+01,  1.810225106229130E+02,  5.160210123644308E+01,  2.455562981606392E+06,  8.357173459131001E-03,  2.830238111533311E+02,  2.817283640609076E+02,  2.655959206563455E+04,  2.686679551232936E+04,  4.307676533944213E+04,
2455562.916666667, A.D. 2011-Jan-01 10:00:00.0000,  1.161335428349249E-02,  2.625175228302884E+04,  5.085292998425871E+01,  1.810222408845476E+02,  5.160290309347058E+01,  2.455562981603101E+06,  8.356884002116328E-03,  3.131136361522795E+02,  3.121324751664727E+02,  2.656020535769000E+04,  2.686865843235117E+04,  4.307825738742243E+04,
2455562.958333333, A.D. 2011-Jan-01 11:00:00.0000,  1.160341479820894E-02,  2.625105073864259E+04,  5.085204391544684E+01,  1.810217511816479E+02,  5.184712064972737E+01,  2.455562981932182E+06,  8.357345067827903E-03,  3.429598705259358E+02,  3.425647539085007E+02,  2.655922848345654E+04,  2.686740622827049E+04,  4.307588080643474E+04,
2455563.000000000, A.D. 2011-Jan-01 12:00:00.0000,  1.154800446572404E-02,  2.625097376012764E+04,  5.085065488299611E+01,  1.810196021187418E+02,  5.184729663273574E+01,  2.455562981930286E+06,  8.358084621035771E-03,  1.304883625961410E+01,  1.335187127746231E+01,  2.655766175669313E+04,  2.686434975325861E+04,  4.307206929850241E+04,
2455563.041666667, A.D. 2011-Jan-01 13:00:00.0000,  1.154780796285033E-02,  2.625046383149624E+04,  5.085016246497761E+01,  1.810160954373887E+02,  5.165733568508833E+01,  2.455562981670447E+06,  8.358330654731344E-03,  4.332685634586210E+01,  4.424443036562258E+01,  2.655714059108451E+04,  2.686381735067277E+04,  4.307080144002406E+04,
2455563.083333333, A.D. 2011-Jan-01 14:00:00.0000,  1.158866656880727E-02,  2.625038428873002E+04,  5.085100840483619E+01,  1.810129577174246E+02,  5.174517366062863E+01,  2.455562981788564E+06,  8.357850399081265E-03,  7.332733329174300E+01,  7.460467072375724E+01,  2.655815792561166E+04,  2.686593156249329E+04,  4.307327635818570E+04,
2455563.125000000, A.D. 2011-Jan-01 15:00:00.0000,  1.157812347832954E-02,  2.625208414171440E+04,  5.085224281850699E+01,  1.810114802798499E+02,  5.200274726130585E+01,  2.455562982131822E+06,  8.357172354854128E-03,  1.031593529525602E+02,  1.044469168779074E+02,  2.655959440527300E+04,  2.686710466883161E+04,  4.307677103140033E+04,
2455563.166666667, A.D. 2011-Jan-01 16:00:00.0000,  1.153650142893804E-02,  2.625358384318989E+04,  5.085256814406798E+01,  1.810112355911064E+02,  5.197315005997853E+01,  2.455562982080102E+06,  8.356984112446163E-03,  1.332795155215553E+02,  1.342324756466778E+02,  2.655999324319257E+04,  2.686640264319526E+04,  4.307774134257924E+04,
2455563.208333333, A.D. 2011-Jan-01 17:00:00.0000,  1.155184792444282E-02,  2.625218476590654E+04,  5.085162927704077E+01,  1.810106125886495E+02,  5.175072505781201E+01,  2.455562981777768E+06,  8.357457548162269E-03,  1.635922239733629E+02,  1.639610302309534E+02,  2.655899018151011E+04,  2.686579559711369E+04,  4.307530106200310E+04,
2455563.250000000, A.D. 2011-Jan-01 18:00:00.0000,  1.160481778314313E-02,  2.624934827731078E+04,  5.085029236590622E+01,  1.810084138741142E+02,  5.177534276339870E+01,  2.455563480346725E+06,  8.358140336971352E-03,  1.936566500339980E+02,  1.933470450160814E+02,  2.655754373310128E+04,  2.686573918889179E+04,  4.307178217714028E+04,
2455563.291666667, A.D. 2011-Jan-01 19:00:00.0000,  1.160522057131292E-02,  2.624880346047944E+04,  5.084979187809792E+01,  1.810049579092791E+02,  5.197702816271393E+01,  2.455563480622002E+06,  8.358395449781651E-03,  2.235430004063743E+02,  2.226364360623666E+02,  2.655700334197617E+04,  2.686520322347290E+04,  4.307046755120977E+04,
2455563.333333333, A.D. 2011-Jan-01 20:00:00.0000,  1.156258364138867E-02,  2.625081441155304E+04,  5.085057054130514E+01,  1.810017773224232E+02,  5.192095892975266E+01,  2.455563480554513E+06,  8.357975807046860E-03,  2.536873009876394E+02,  2.524209112872548E+02,  2.655789226217341E+04,  2.686497011279378E+04,  4.307263006151241E+04,
2455563.375000000, A.D. 2011-Jan-01 21:00:00.0000,  1.156682757490272E-02,  2.625216241327577E+04,  5.085182476941657E+01,  1.810001832549154E+02,  5.165819868455805E+01,  2.455563480198376E+06,  8.357278240349703E-03,  2.840395307099401E+02,  2.827492469777742E+02,  2.655937006734275E+04,  2.686657772140974E+04,  4.307622525499835E+04,
